,us,br,mo,rl
2015-06-01 08:20:00,0.3449465706196457,1.9255197644976108,-0.007508609925797309,0.001
2015-06-01 08:30:00,0.365423371656196,6.500316719688609,-0.008799178621308981,0.001
2015-06-01 08:40:00,0.3964904159116861,8.781541803761106,-0.009042981451044102,0.001
2015-06-01 08:50:00,0.3404813381560811,-11.147248362128837,-0.007359811135054024,0.001
2015-06-01 09:00:00,0.3428445964671468,9.462200792768131,-0.012213178543642662,0.001
2015-06-01 09:10:00,0.334789940544014,66.8763791406783,-0.007286843740268509,0.001
2015-06-01 09:20:00,0.4273844868953971,11.594834478408623,-0.006706084239430816,0.001
2015-06-01 09:30:00,0.3252819364798358,21.294174206069727,-0.007696211085948424,0.001
2015-06-01 09:40:00,0.3039858122065398,6.918502616480182,-0.01821281570120123,0.001
2015-06-01 09:50:00,0.3137882587747359,-20.025231747878127,-0.012204485907415068,0.001
2015-06-01 10:00:00,0.3164717390438328,10.43526498324001,-0.015122504540224412,0.001
2015-06-01 10:10:00,0.3505872256916822,3.792957398914112,-0.015839072896675147,0.001
2015-06-01 10:20:00,0.2906118427846102,18.360722727329364,-0.01709144977233779,0.001
2015-06-01 10:30:00,0.298408237674214,6.4701787177011605,-0.017992088738716036,0.001
2015-06-01 10:40:00,0.3094141617703024,0.931040647751318,-0.014526623681988348,0.001
2015-06-01 10:50:00,0.2666813784807119,4.489214468701163,-0.017355536810927382,0.001
2015-06-01 11:00:00,0.2638745144336283,-18.60832862349993,-0.018458767271057237,0.001
2015-06-01 11:10:00,0.313527530032202,4.264793195061764,-0.009887984751308207,0.001
2015-06-01 11:20:00,0.2855641223116078,4.101122591374009,-0.013590481497537216,0.001
2015-06-01 11:30:00,0.2731518427652255,-162.21881283618688,-0.014393725759491858,0.001
2015-06-01 11:40:00,0.2902273780662282,-101.23864405798652,-0.012966148613864269,0.001
2015-06-01 11:50:00,0.2244218911638291,10.43258880130734,-0.018715910772322552,0.001
2015-06-01 12:00:00,0.228913725578325,4.253447410377235,-0.01966978428877155,0.001
2015-06-01 12:10:00,0.2238257983397883,4.932452409230883,-0.02616818652231516,0.001
2015-06-01 12:20:00,0.2896668760923281,-14.254919024182492,-0.013656780680229208,0.001
2015-06-01 12:30:00,0.2924865465472291,-9.684832860596703,-0.00994230611040334,0.001
2015-06-01 12:40:00,0.2823465562061593,-5.278263682660459,-0.008496113697335576,0.001
2015-06-01 12:50:00,0.274413625501959,-1.7399819789826436,-0.00752207660270875,0.001
2015-06-01 13:00:00,0.2749068504970689,6.190067526470994,-0.011257077846688368,0.001
2015-06-01 13:10:00,0.3192889529501802,2.1736787180198096,-0.005833462338725254,0.001
2015-06-01 13:20:00,0.2717110094446297,1.456052272352378,-0.00412103872906516,0.001
2015-06-01 13:30:00,0.3102149061042954,16.00621137195106,-0.007311354208248512,0.001
2015-06-01 13:40:00,0.2905998716244155,-7.79692058402273,-0.0021922491526501536,0.001
2015-06-01 13:50:00,0.2760649132373678,-18.091352322569488,-0.004293681725673946,0.001
2015-06-01 14:00:00,0.2759308254473305,13.584473358697162,-0.0064085853974596395,0.001
2015-06-01 14:10:00,0.3299004900580684,21.2771715970996,-0.0057879048036161024,0.001
2015-06-01 14:20:00,0.2906335527978843,39.10993541073299,-0.006988680150490145,0.001
2015-06-01 14:30:00,0.3050652640092221,-77.86213742274711,-0.005567971240674357,0.001
2015-06-01 14:40:00,0.3250453879026171,4.445737406224311,-0.00483607470211406,0.001
2015-06-01 14:50:00,0.2839795156500292,-17.77560267060942,-0.006020563615548226,0.001
2015-06-01 15:00:00,0.29018034864694,2.7544700971633542,-0.005187049188464585,0.001
2015-06-01 15:10:00,0.3565982092875025,6.078672801420614,-0.003752680464859108,0.001
2015-06-01 15:20:00,0.2765323355499649,-3.4463272302234373,-0.0016104541213462866,0.001
2015-06-01 15:30:00,0.3003871062527592,9.149504349405593,-0.006978582839854496,0.001
2015-06-01 15:40:00,0.3309834082351296,4.494413514117992,-0.007189552609955748,0.001
2015-06-01 15:50:00,0.3652393640894483,12.98261219508394,-0.004802739953709876,0.001
2015-06-01 16:00:00,0.3259295915276425,51.577685023995095,-0.005160023582022366,0.001
2015-06-01 16:10:00,0.3101796157840819,29.579550616868794,-0.00603497342875664,0.001
2015-06-01 16:20:00,0.3310591582715418,39.142485224407935,-0.00360385793662613,0.001
2015-06-01 16:30:00,0.3690435696370846,3.8497446660486383,-0.002256589765695727,0.001
2015-06-01 16:40:00,0.3812102825907035,0.3065580867165492,-0.0005681611593021999,0.001
2015-06-01 16:50:00,0.3622739570180333,3.7533833256099296,0.0014221350469375976,0.001
2015-06-01 17:00:00,0.3139539070754944,-5.741899943165366,0.0015734190961707091,0.001
2015-06-01 17:10:00,0.3378699216655461,-3.071022223679352,-0.001164296339458441,0.001
2015-06-01 17:20:00,0.3035700231498312,22.317751693222437,-0.001959452455381416,0.001
2015-06-01 17:30:00,0.3338682620333879,11.35286639792144,-0.00258681583146678,0.001
2015-06-01 17:40:00,0.3287727967366433,-6.5397051050893245,-0.005208729387158737,0.001
2015-06-01 17:50:00,0.2722541619709977,21.72045633139051,-0.005222103481681283,0.001
2015-06-01 18:00:00,0.3175956154913832,8.668019747205504,-0.0024161338615622395,0.001
2015-06-01 18:10:00,0.3195055586316399,-16.86849243251583,-0.0022188823305703998,0.001
2015-06-01 18:20:00,0.3878349586654963,9.406904290538396,-0.0015995802652865633,0.001
2015-06-01 18:30:00,0.3930103982800168,5.537291551892793,-0.001422865969315018,0.001
2015-06-01 18:40:00,0.4129981485967614,-12.53844966335876,-0.0016746946264371647,0.001
2015-06-01 18:50:00,0.3629809134111332,-35.30391809604536,-0.0015930744643453648,0.001
2015-06-01 19:00:00,0.3612520558094153,-5.1019887846631855,-0.001929869386876556,0.001
2015-06-01 19:10:00,0.3421450922421099,-26.19763863289608,-0.0025707664642450204,0.001
2015-06-01 19:20:00,0.3657457008051593,6.955861766500828,-0.00247204375018987,0.001
2015-06-01 19:30:00,0.3093957946529679,4.410663394833894,-0.0036606093377097616,0.001
2015-06-01 19:40:00,0.3242652575566727,-83.60419186490222,-0.0034766525122705066,0.001
2015-06-01 19:50:00,0.3617685148587387,25.92867754851813,-0.003041689523672712,0.001
2015-06-01 20:00:00,0.376542977548141,11.118564080529753,-0.002826202561243169,0.001
2015-06-01 20:10:00,0.2979274772085242,-12.865632008487408,-0.0027455543555892524,0.001
2015-06-01 20:20:00,0.3330510970045961,6.881746785193641,-0.0018121932172732677,0.001
2015-06-01 20:30:00,0.390405940215404,-41.24778872941212,0.0007643435501076771,0.001
2015-06-01 20:40:00,0.3403734639166911,30.833998342301967,0.0062618595246846966,0.001
2015-06-01 20:50:00,0.2660072149391116,-1.335202118779108,0.0032319359057898698,0.001
2015-06-01 21:00:00,0.2743912506608098,-0.6733312122635907,-0.00032520444184164606,0.001
2015-06-01 21:10:00,0.3233483312241152,2.773008818047216,-0.0027732132108239807,0.001
2015-06-01 21:20:00,0.315014403492394,-4.745698379241337,-0.0024293641530077647,0.001
2015-06-01 21:30:00,0.3114973275135432,3.4568241666026296,-0.0015489380527644908,0.001
2015-06-01 21:40:00,0.2858845703198063,3.851441775071741,-0.0032400897004699176,0.001
2015-06-01 21:50:00,0.2815456559087337,-62.79418065896056,-0.0033558799991920013,0.001
2015-06-01 22:00:00,0.3281756268639876,11.311003484623606,-0.0028743354263048478,0.001
2015-06-01 22:10:00,0.308618362651096,5.640018067109886,-0.001595051285768038,0.001
2015-06-01 22:20:00,0.3425626684116855,-1.5962044997739315,-0.0022346938507787685,0.001
2015-06-01 22:30:00,0.2935399199256129,-31.862342535450345,-0.004511281331005138,0.001
2015-06-01 22:40:00,0.319472553784219,-29.682033417271235,-0.005856784755371261,0.001
2015-06-01 22:50:00,0.347080809207199,16.505762112357164,-0.0034067042631458254,0.001
2015-06-01 23:00:00,0.3180112050608906,-6.1030382327859085,-0.004032475006060519,0.001
2015-06-01 23:10:00,0.3202277820290553,-14.3008426748639,-0.0034247778972011614,0.001
2015-06-01 23:20:00,0.3548108835904885,-10.101648998875286,-0.002876147385893674,0.001
2015-06-01 23:30:00,0.3054144518176795,-12.071185289434752,-0.0037110037056011192,0.001
2015-06-01 23:40:00,0.2602708028640659,-4.579385204966834,-0.0032640495197200662,0.001
2015-06-01 23:50:00,0.2826305899408653,1.2594907869203835,-0.0018648724911668269,0.001
2015-06-02 00:00:00,0.2723099029634956,-2.1198410772653764,-0.0031493808313693616,0.001
2015-06-02 00:10:00,0.2773772669651437,4.5390635526222605,-0.004233568723578985,0.001
2015-06-02 00:20:00,0.3472896766899701,-14.854632466544734,-0.0032031145166050664,0.001
2015-06-02 00:30:00,0.3045647763789059,-5.410413700834964,-0.003237919346167354,0.001
2015-06-02 00:40:00,0.3287144326672398,-5.2968553869223225,-0.0034066738650072813,0.001
2015-06-02 00:50:00,0.3525001611746458,31.34410731139937,-0.004583771704697795,0.001
2015-06-02 01:00:00,0.3047348497684951,12.88530133450544,-0.007180381112577213,0.001
2015-06-02 01:10:00,0.3035722153589246,-23.690391340348683,-0.008796389919749212,0.001
2015-06-02 01:20:00,0.3228560585868693,107.2123251252832,-0.00899463035662823,0.001
2015-06-02 01:30:00,0.3351183526730029,-73.70250994273614,-0.007198373184654705,0.001
2015-06-02 01:40:00,0.3285270057923596,-413.94574918401736,-0.007100144443073516,0.001
2015-06-02 01:50:00,0.3111807189816249,57.67303364014254,-0.007437387144625325,0.001
2015-06-02 02:00:00,0.2821043661851495,-52.34245259442,-0.009713262500639096,0.001
2015-06-02 02:10:00,0.3172774699484293,-60.40477854060322,-0.00832004525834903,0.001
2015-06-02 02:20:00,0.3276700665116034,43.909505094274046,-0.006990207808008121,0.001
2015-06-02 02:30:00,0.2739270678270884,-9.903924357818333,-0.009660964986517914,0.001
2015-06-02 02:40:00,0.3208406880601291,9.111655599650614,-0.007076285936601329,0.001
2015-06-02 02:50:00,0.2751552874286805,106.40728639406576,-0.008991452395737681,0.001
2015-06-02 03:00:00,0.253348076283667,-15.9814493984996,-0.009962665133181552,0.001
2015-06-02 03:10:00,0.274374099867512,-28.67390344290575,-0.012624433280388193,0.001
2015-06-02 03:20:00,0.2589628856085877,-9.256365508968248,-0.011013093424854346,0.001
2015-06-02 03:30:00,0.2865122216936507,-23.00818966407464,-0.008276002441907826,0.001
2015-06-02 03:40:00,0.2716260390915574,28.218946933268747,-0.007139819053938141,0.001
2015-06-02 03:50:00,0.2975371571017567,9.817304113146413,-0.0106273863028777,0.001
2015-06-02 04:00:00,0.3156988012198711,-61.15045194657055,-0.007336534869026106,0.001
2015-06-02 04:10:00,0.2310476472816961,-18.73033686940796,-0.012458061143375157,0.001
2015-06-02 04:20:00,0.317259650545956,-123.30718537366192,-0.006593291356522221,0.001
2015-06-02 04:30:00,0.2745563590298757,23.89704694506696,-0.00862733412054775,0.001
2015-06-02 04:40:00,0.3390519080515143,2.651686104494469,-0.0016500510900573067,0.001
2015-06-02 04:50:00,0.3859002561642888,-4.894599736685179,-0.001868192585739852,0.001
2015-06-02 05:00:00,0.3054775430411882,-27.599433813338724,0.010347043097145724,0.001
2015-06-02 05:10:00,0.3458221361909752,-94.72095228709827,-0.006163421953277292,0.001
2015-06-02 05:20:00,0.3572748139570842,-35.11794984218041,-0.004769688734816917,0.001
2015-06-02 05:30:00,0.3954981982268721,-1.9394788414304227,-0.0053160626080615584,0.001
2015-06-02 05:40:00,0.5285974024100663,-69.40382154818388,0.002575956763986453,0.001
2015-06-02 05:50:00,0.5290738644526525,-16.135108398086064,0.0017892182120197624,0.001
2015-06-02 06:00:00,0.4154412790025145,19.3294655762818,0.0018877922116866555,0.001
2015-06-02 06:10:00,0.3425499313589092,-3.3560157775484,0.003788719281779529,0.001
2015-06-02 06:20:00,0.2468603296785513,-25.037204991388045,0.008961074955439824,0.001
2015-06-02 06:30:00,0.2533650950486908,8.296651025749718,0.012354590989564696,0.001
2015-06-02 06:40:00,0.3694449735333893,2.486871044797464,-0.0009556366029192087,0.001
2015-06-02 06:50:00,0.3779211358282276,-4.333478489799225,-0.0020641455288323896,0.001
2015-06-02 07:00:00,0.3898179201177023,-13.121990795792309,-0.0025628771504601303,0.001
2015-06-02 07:10:00,0.3579271586178525,17.87743927028511,-0.00297551428119679,0.001
2015-06-02 07:20:00,0.3539237961175629,-4.907837656798241,-0.0022902254411755504,0.001
2015-06-02 07:30:00,0.3629032882923843,-19.31589775905484,-0.002145102344959368,0.001
2015-06-02 07:40:00,0.3229152123905074,3.637090426923905,-0.002666020183587551,0.001
2015-06-02 07:50:00,0.3401150365930233,-8.118691049237576,-0.0015666636232442757,0.001
2015-06-02 08:00:00,0.363253871943493,-12.290117446006729,-0.00182744526094622,0.001
2015-06-02 08:10:00,0.3797448611150308,8.13985107616471,-0.0018091610424043356,0.001
2015-06-02 08:20:00,0.4144803703305618,6.895637513137023,-0.0013115987393254168,0.001
2015-06-02 08:30:00,0.332161016253092,3.2302747687521376,-0.0018558816001014752,0.001
2015-06-02 08:40:00,0.4166691216200678,3.4562537002635,-0.0012610174862541597,0.001
2015-06-02 08:50:00,0.3300551166580995,-18.156552357757025,-0.002216296912547232,0.001
2015-06-02 09:00:00,0.4046849422210477,-7.878791954794771,-0.001595494750639352,0.001
2015-06-02 09:10:00,0.3877180571835484,35.26373198760026,-0.0016582565977122509,0.001
2015-06-02 09:20:00,0.4811670135956734,5.804547706932881,-0.001351008515143913,0.001
2015-06-02 09:30:00,0.4185718150707334,26.133768929304775,-0.0012605631827539592,0.001
2015-06-02 09:40:00,0.4662737512207714,5.189592461994812,-0.0010770377737802715,0.001
2015-06-02 09:50:00,0.3829844968289827,-6.031098951530836,-0.0015736538831146987,0.001
2015-06-02 10:00:00,0.4149039303871006,-10.168892967847253,-0.0012999721741918258,0.001
2015-06-02 10:10:00,0.4386709303111929,39.37109537511867,-0.0012481342592562908,0.001
2015-06-02 10:20:00,0.3829096959730073,2.3029592577550684,-0.0013317476303945468,0.001
2015-06-02 10:30:00,0.4284946918093794,58.57173044404252,-0.0011356896010324162,0.001
2015-06-02 10:40:00,0.4338997386793451,26.364263281217912,-0.001211233363381409,0.001
2015-06-02 10:50:00,0.4210598409696286,461.775021980817,-0.0018911013924459712,0.001
2015-06-02 11:00:00,0.4220368644420353,12.759239092655598,-0.0017770838788059623,0.001
2015-06-02 11:10:00,0.4164640028927836,1.5436975573515184,-0.0013990807360552272,0.001
2015-06-02 11:20:00,0.3673427167241549,-1.8143627648271248,-0.0009884926230326735,0.001
2015-06-02 11:30:00,0.3674461115030045,1.9406123015536396,-0.0008250442886567177,0.001
2015-06-02 11:40:00,0.3491868386525338,-2.183971757856453,-0.0008715339577710507,0.001
2015-06-02 11:50:00,0.3217163905309923,7.38947294713077,-0.0014799284948126125,0.001
2015-06-02 12:00:00,0.3182370350263306,-50.29460128074333,-0.00093201178803958,0.001
2015-06-02 12:10:00,0.3136107539887945,6.649265786806998,-0.001331718850202861,0.001
2015-06-02 12:20:00,0.3204852511108441,3.9336507627672574,-0.0008938231285419022,0.001
2015-06-02 12:30:00,0.3138929102438761,-0.791804006320532,-0.000595837133353808,0.001
2015-06-02 12:40:00,0.2639492606114627,3.607206752771877,-0.0006118659945659298,0.001
2015-06-02 12:50:00,0.2682203138363055,-2.538230966982737,-0.0005079503854007858,0.001
2015-06-02 13:00:00,0.2831177575466792,-0.6484128122425247,-0.0006203003295470292,0.001
2015-06-02 13:10:00,0.3070568368729624,-0.3799971417258979,0.0003435492730254432,0.001
2015-06-02 13:20:00,0.3311498779698159,-2.317277420878208,0.0004815226244298482,0.001
2015-06-02 13:30:00,0.3028574415395597,-9.373164262900234,0.001105133253183082,0.001
